date,transaction_id,item_id,item_name,item_category,item_brand,quantity,item_revenue,source_medium,device_category,is_banner_product
20250210,T-20250210-00028,1623,Climatizador de Ar Philco PH800 10L,Climatização,Philco,1,1279.67,tiktok / paid,desktop,0
20250225,T-20250225-00383,4615,Escrivaninha Kappesberg Cromado Gamer em L Cinza,Móveis,Kappesberg,1,956.17,google / cpc,mobile,0
20250129,T-20250129-00164,1424,Ventilador de Torre Midea Vizi 40cm,Climatização,Midea,2,4437.06,google / organic,desktop,0
20250226,T-20250226-00044,1579,Ventilador de Coluna Philco PTV 40cm Branco,Climatização,Philco,1,900.07,google / cpc,mobile,0
20250127,T-20250127-00252,3595,Saco de Pancada Gallant Combat 80cm Branco,Esporte e Lazer,Gallant,1,923.12,(direct) / (none),mobile,0
20250209,T-20250209-00078,2248,Fogão Consul Bem Estar Cooktop 4 Bocas,Eletrodomésticos,Consul,1,2436.12,google / cpc,mobile,0
20250202,T-20250202-00086,3775,Mesa de Ping Pong Gallant Force MDF,Esporte e Lazer,Gallant,1,436.02,google / organic,desktop,0
20250210,T-20250210-00050,6000,Purificador de Ar Consul Maxi Ar HEPA até 40m² Cinza,Climatização,Consul,1,2000.53,(direct) / (none),mobile,0
20250114,T-20250114-00205,3043,"Smart TV Samsung Bespoke 32"" HD Cinza","TV, Áudio e Vídeo",Samsung,1,6058.78,google / organic,mobile,0
20250228,T-20250228-00192,1908,Freezer Horizontal Brastemp Frost Free 300L,Eletrodomésticos,Brastemp,1,3079.16,bing / organic,mobile,0
20250111,T-20250111-00121,3273,Fone de Ouvido TCL P735 Bluetooth In-Ear,"TV, Áudio e Vídeo",TCL,1,1745.47,(direct) / (none),desktop,0
20250106,T-20250106-00124,3379,Caixa de Som Bluetooth Philips Hue 100W,"TV, Áudio e Vídeo",Philips,3,2100.1,google / cpc,mobile,1
20250130,T-20250130-00072,1131,Ar Condicionado Split LG Dual Inverter Voice 9000 BTUs Frio Cinza,Climatização,LG,1,2846.69,google / cpc,(not set),0
20250117,T-20250117-00079,2491,Geladeira Samsung Crystal Frost Free 375L Cinza,Eletrodomésticos,Samsung,1,2424.09,google / cpc,desktop,0
20250106,T-20250106-00080,1981,Aspirador de Pó Electrolux Premium Care Robô,Eletrodomésticos,Electrolux,1,2532.14,google / cpc,mobile,0
20250102,T-20250102-00204,4646,"Rack para TV Patrimar Master até 75"" com Painel",Móveis,Patrimar,1,3658.48,facebook / paid,desktop,0
20250227,T-20250227-00186,1062,Ventilador de Coluna LG Dual Inverter 60cm Turbo Inox,Climatização,LG,1,2258.74,instagram / paid,mobile,0
20250218,T-20250218-00113,2216,Freezer Vertical Consul Facilite 300L,Eletrodomésticos,Consul,1,1074.71,google / cpc,mobile,0
20250120,T-20250120-00091,1862,Forno Elétrico Brastemp Ative! 44L Grafite,Eletrodomésticos,Brastemp,1,979.57,google / organic,mobile,0
20250128,T-20250128-00226,1679,Ar Condicionado Portátil Consul Multi Ar 12000 BTUs Prata,Climatização,Consul,1,933.74,google / cpc,mobile,0
20250225,T-20250225-00266,1825,Fogão Brastemp Gourmand 5 Bocas Inox,Eletrodomésticos,Brastemp,1,2208.64,google / cpc,mobile,0
20250222,T-20250222-00025,1290,Desumidificador Samsung WindFree 30L/dia Preto,Climatização,Samsung,1,3040.33,facebook / paid,mobile,0
20250215,T-20250215-00019,1227,Purificador de Ar LG NeoChef até 50m² Grafite,Climatização,LG,1,3810.79,google / organic,desktop,0
20250122,T-20250122-00010,1011,Cortina de Ar LG Smart 150cm Preto,Climatização,LG,1,4754.02,google / cpc,mobile,0
20250214,T-20250214-00025,1053,Aquecedor Elétrico LG Dual Inverter Voice Mica 1200W Grafite,Climatização,LG,1,2840.46,google / cpc,mobile,0
20250218,T-20250218-00084,2135,Lava e Seca Electrolux UltimateCare 10kg/7kg Prata,Eletrodomésticos,Electrolux,1,1943.5,google / cpc,mobile,0
20250218,T-20250218-00071,1629,Ar Condicionado Portátil Philco Smart 14000 BTUs Preto Bivolt,Climatização,Philco,1,2038.33,google / cpc,mobile,0
20250209,T-20250209-00171,4110,Escrivaninha Madesa Monaco com Gavetas Branco,Móveis,Madesa,1,1671.48,google / organic,mobile,0
20250113,T-20250113-00004,1352,Ar Condicionado Portátil Samsung WindFree 12000,Climatização,Samsung,1,2792.47,(direct) / (none),mobile,0
20250227,T-20250227-00216,2460,Fogão Samsung Crystal 6 Bocas,Eletrodomésticos,Samsung,1,1157.7,email / crm,mobile,0
20250116,T-20250116-00023,1301,Ventilador de Torre Samsung Crystal 50cm Cinza,Climatização,Samsung,1,3183.77,google / organic,mobile,0
20250206,T-20250206-00132,2930,Projetor Philco Smart Full HD 3500 Lumens Branco,"TV, Áudio e Vídeo",Philco,1,548.6,(direct) / (none),desktop,0
20250129,T-20250129-00374,5353,Luminária de Mesa Philips Hue com Carregador Wireless Preto,Iluminação,Philips,1,63.95,google / organic,mobile,0
20250204,T-20250204-00217,4252,Cadeira de Escritório Linea Brasil Adonai Giratória Simples Inox,Móveis,Linea Brasil,1,1846.72,google / organic,mobile,0
20250130,T-20250130-00200,1050,Ventilador de Torre LG ThinQ 40cm Branco,Climatização,LG,2,6967.05,google / organic,mobile,0
20250108,T-20250108-00048,1655,Cortina de Ar Consul Maxi Ar 120cm Inox 220V,Climatização,Consul,1,2264.08,(direct) / (none),mobile,0
20250128,T-20250128-00361,4565,Estante Bertolini Estilo 3 Prateleiras,Móveis,Bertolini,1,2718.83,google / cpc,mobile,0
20250228,T-20250228-00136,1651,Ar Condicionado Portátil Consul Facilite 12000 BTUs Grafite,Climatização,Consul,1,2150.61,referral / parceiros,mobile,0
20250210,T-20250210-00360,5223,Luminária de Mesa Taschibra,Iluminação,Taschibra,1,204.71,(direct) / (none),mobile,0
20250114,T-20250114-00012,1735,Ventilador de Coluna Springer Air Plus 50cm Prata,Climatização,Springer,1,2082.07,google / cpc,mobile,0
20250221,T-20250221-00028,1227,Purificador de Ar LG NeoChef até 50m² Grafite,Climatização,LG,2,8202.17,google / cpc,mobile,0
20250130,T-20250130-00081,1412,Ventilador de Coluna Midea Vizi 60cm Turbo Prata,Climatização,Midea,1,2395.22,google / cpc,desktop,0
20250223,T-20250223-00020,1286,Desumidificador Samsung WindFree 20L/dia Inox,Climatização,Samsung,2,9531.4,facebook / paid,desktop,0
20250110,T-20250110-00016,1167,Ar Condicionado Split LG ThinQ 30000 BTUs Frio Preto,Climatização,LG,1,2653.2,(direct) / (none),mobile,0
20250112,T-20250112-00128,3049,Fone de Ouvido Samsung Bespoke Bluetooth In-Ear Grafite,"TV, Áudio e Vídeo",Samsung,2,12292.91,google / organic,desktop,0
20250206,T-20250206-00194,4046,Piscina Inflável Movement Home 5000L Estrutural Cinza,Esporte e Lazer,Movement,2,5022.1,bing / organic,desktop,0
20250217,T-20250217-00023,1397,Ventilador de Coluna Samsung Digital Inverter 40cm Grafite,Climatização,Samsung,1,2641.78,google / organic,desktop,0
20250101,T-20250101-00037,1275,Aquecedor Elétrico LG Art Cool 2000W Inox,Climatização,LG,1,3385.5,google / organic,mobile,0
20250220,T-20250220-00195,4923,Ferro de Passar Philco Smart a Vapor Cerâmica,Utilidades Domésticas,Philco,1,384.17,instagram / paid,mobile,0
20250114,T-20250114-00227,4027,Saco de Pancada Kikos Pro 120cm com Luvas Grafite 110V,Esporte e Lazer,Kikos,1,643.65,google / cpc,mobile,0
20250103,T-20250103-00178,3488,Mesa de Ping Pong Gallant Pro MDF 15mm Grafite,Esporte e Lazer,Gallant,3,2388.08,google / organic,mobile,0
20250203,T-20250203-00024,1618,Climatizador de Ar Philco PTV 7L Inox,Climatização,Philco,1,1187.7,(direct) / (none),desktop,0
20250107,T-20250107-00048,1283,Purificador de Ar Samsung,Climatização,Samsung,1,4281.66,(direct) / (none),desktop,0
20250130,T-20250130-00128,1130,Ventilador de Coluna LG Art Cool 60cm Turbo Cinza,Climatização,LG,2,5063.45,google / cpc,(not set),0
20250223,T-20250223-00062,1041,Cortina de Ar LG ThinQ 120cm Inox,Climatização,LG,1,2229.48,google / cpc,desktop,0
20250130,T-20250130-00201,1746,Ar Condicionado Portátil Electrolux Pure i9 9000 BTUs Branco,Climatização,Electrolux,1,2915.07,facebook / paid,mobile,0
20250116,T-20250116-00072,1320,Cortina de Ar Samsung WindFree 120cm,Climatização,Samsung,1,2195.76,google / cpc,mobile,0
20250107,T-20250107-00153,2522,Micro-ondas Panasonic Econavi 32L Branco,Eletrodomésticos,Panasonic,1,1122.63,google / cpc,desktop,0
20250202,T-20250202-00043,2740,Freezer Vertical Mondial Power 142L Cinza,Eletrodomésticos,Mondial,1,158.05,(direct) / (none),mobile,0
20250108,T-20250108-00088,1178,Ventilador de Coluna LG NeoChef 60cm Turbo Cinza,Climatização,LG,1,1848.0,google / cpc,mobile,0
20250220,T-20250220-00141,4078,Churrasqueira Mor Premium Elétrica de Bancada Inox,Esporte e Lazer,Mor,1,566.83,google / cpc,mobile,0
20250204,T-20250204-00016,1112,Climatizador de Ar LG Dual Inverter Voice 7L Grafite,Climatização,LG,1,2032.18,instagram / paid,mobile,0
20250218,T-20250218-00111,2510,Máquina de Lavar Panasonic Inverter 8kg Branco,Eletrodomésticos,Panasonic,1,430.2,google / cpc,desktop,0
20250122,T-20250122-00016,1288,Cortina de Ar Samsung Evolution 150cm Grafite,Climatização,Samsung,1,4533.46,google / cpc,mobile,0
20250115,T-20250115-00231,5641,Compressor de Ar Bosch Professional 2HP 50L,Ferramentas,Bosch,1,436.34,google / organic,(not set),0
20250212,T-20250212-00119,1950,Fogão Brastemp Gourmand 6 Bocas Inox,Eletrodomésticos,Brastemp,1,1683.12,google / cpc,desktop,0
20250217,T-20250217-00102,2330,Lava-Louças LG ThinQ 14 Serviços Preto,Eletrodomésticos,LG,1,1186.13,(direct) / (none),mobile,0
20250102,T-20250102-00062,1259,Ventilador de Torre LG NeoChef 40cm Preto,Climatização,LG,1,4091.69,google / cpc,desktop,0
20250118,T-20250118-00061,2045,Máquina de Lavar Electrolux Pure i9 13kg Inox,Eletrodomésticos,Electrolux,1,1099.09,bing / organic,mobile,0
20250223,T-20250223-00145,3686,"Cama Elástica Gallant Pro 2,00m Grafite",Esporte e Lazer,Gallant,1,1219.12,google / cpc,desktop,0
20250225,T-20250225-00002,1292,Climatizador de Ar Samsung Bespoke 10L,Climatização,Samsung,1,2274.39,bing / organic,mobile,0
20250113,T-20250113-00084,2965,Fone de Ouvido Samsung Crystal Gamer com Microfone Inox,"TV, Áudio e Vídeo",Samsung,1,1606.18,google / cpc,mobile,0
20250205,T-20250205-00097,2380,Forno Elétrico LG Art Cool 36L Prata,Eletrodomésticos,LG,1,828.49,google / organic,desktop,0
20250226,T-20250226-00307,3083,Home Theater LG Smart 5.1 1000W Preto 110V,"TV, Áudio e Vídeo",LG,1,5747.88,instagram / paid,mobile,0
20250108,T-20250108-00158,3214,"Smart TV AOC Roku TV 75"" 4K Cinza","TV, Áudio e Vídeo",AOC,1,1594.58,google / organic,desktop,0
20250131,T-20250131-00210,2800,Home Theater Philco Smart 5.1 1000W Branco,"TV, Áudio e Vídeo",Philco,3,2165.1,google / organic,desktop,0
20250128,T-20250128-00195,1479,Ventilador de Torre Midea All Easy 40cm Inox,Climatização,Midea,2,6319.06,(direct) / (none),mobile,0
20250226,T-20250226-00256,2040,Micro-ondas Electrolux UltimateCare 25L Inox,Eletrodomésticos,Electrolux,1,1572.09,(direct) / (none),desktop,0
20250101,T-20250101-00157,3689,Churrasqueira Gallant Elite Portátil a Carvão Bivolt,Esporte e Lazer,Gallant,1,172.47,google / cpc,mobile,0
20250108,T-20250108-00070,1243,Ventilador de Coluna LG Dual Inverter Voice 40cm Preto 220V,Climatização,LG,1,4095.32,google / cpc,mobile,0
20250127,T-20250127-00073,1060,Ar Condicionado Split LG Smart 9000 BTUs Frio Branco,Climatização,LG,1,2859.71,google / organic,mobile,0
20250201,T-20250201-00049,2572,Lava e Seca Panasonic Flash Dry 11kg/7kg Inox,Eletrodomésticos,Panasonic,1,446.31,facebook / paid,desktop,0
20250209,T-20250209-00188,5465,Poste Solar Bronzearte Roma com Sensor 2m,Iluminação,Bronzearte,1,144.4,facebook / paid,desktop,0
20250127,T-20250127-00119,1161,Ventilador de Coluna LG ThinQ 60cm Turbo Grafite,Climatização,LG,1,2627.6,(direct) / (none),mobile,0
20250120,T-20250120-00115,3101,Fone de Ouvido LG Dual Inverter Voice com Cancelamento de Ruído Inox,"TV, Áudio e Vídeo",LG,1,2982.05,(direct) / (none),mobile,0
20250128,T-20250128-00199,1089,Cortina de Ar,Climatização,LG,1,2604.8,(direct) / (none),mobile,0
20250228,T-20250228-00226,1912,Forno Elétrico Brastemp Gourmand 50L Cinza,Eletrodomésticos,Brastemp,1,3262.75,google / organic,desktop,0
20250121,T-20250121-00080,1458,Desumidificador Midea Springer,Climatização,Midea,1,2452.07,facebook / paid,tablet,0
20250107,T-20250107-00056,1407,Purificador de Ar Midea Xtreme Save até 50m²,Climatização,Midea,1,1578.48,facebook / paid,mobile,0
20250121,T-20250121-00177,3202,Soundbar AOC Smart 120W 220V,"TV, Áudio e Vídeo",AOC,1,1647.11,google / organic,mobile,0
20250228,T-20250228-00206,2436,Micro-ondas Samsung EcoBubble 25L Grafite,Eletrodomésticos,Samsung,1,3151.48,google / cpc,mobile,0
20250211,T-20250211-00407,4438,"Rack para TV Artely Treviso até 50""",Móveis,Artely,1,860.22,google / organic,mobile,0
20250225,T-20250225-00046,1324,Aquecedor Elétrico Samsung Digital Inverter 1500W Grafite,Climatização,Samsung,2,4966.11,email / crm,tablet,0
20250206,T-20250206-00218,3710,Mesa de Ping Pong Gallant Extreme MDF 15mm Cinza,Esporte e Lazer,Gallant,1,250.49,facebook / paid,desktop,0
20250218,T-20250218-00024,1092,Desumidificador LG Dual Inverter Voice 12L/dia,Climatização,LG,1,3127.96,google / cpc,mobile,0
20250110,T-20250110-00077,2158,Forno Elétrico Consul Multi Ar 60L Cinza,Eletrodomésticos,Consul,1,1662.75,(direct) / (none),mobile,0
20250128,T-20250128-00344,3701,Banco de Supino Gallant Combat Ajustável Multiuso Inox,Esporte e Lazer,Gallant,1,1507.6,(direct) / (none),mobile,0
20250210,T-20250210-00323,3518,Kit Halteres Gallant Extreme 40kg com Barra Grafite,Esporte e Lazer,Gallant,1,1019.57,referral / parceiros,mobile,0
20250121,T-20250121-00250,5535,Luminária de Piso Tramontina Smart LED Moderna Prata,Iluminação,Tramontina,1,48.97,facebook / paid,desktop,0
20250206,T-20250206-00017,1129,Cortina de Ar LG Art Cool 120cm Preto,Climatização,LG,1,4214.67,google / cpc,mobile,0
20250105,T-20250105-00050,2092,Aspirador de Pó Electrolux Eco Turbo 1600W Branco,Eletrodomésticos,Electrolux,1,1895.28,google / cpc,desktop,0
20250117,T-20250117-00050,1535,Ar Condicionado Portátil Elgin Eco Inverter 14000 BTUs Cinza,Climatização,Elgin,1,2214.5,google / organic,desktop,0
20250203,T-20250203-00060,1353,Purificador de Ar Samsung EcoBubble até 50m² 220V,Climatização,Samsung,1,3347.42,facebook / paid,desktop,0
20250120,T-20250120-00044,1579,Ventilador de Coluna Philco PTV 40cm Branco,Climatização,Philco,1,803.29,google / cpc,desktop,0
20250113,T-20250113-00021,1701,Ar Condicionado Split Springer Way 30000 BTUs Quente/Frio Preto,Climatização,Springer,1,2288.09,facebook / paid,tablet,0
20250223,T-20250223-00099,1184,Ventilador de Torre LG ThinQ com Controle Remoto Branco,Climatização,LG,1,3440.03,google / cpc,desktop,0
20250227,T-20250227-00207,1091,Ventilador de Torre LG NeoChef 40cm,Climatização,LG,1,2263.15,google / cpc,tablet,0
20250105,T-20250105-00069,3184,Projetor AOC UHD Full HD 3500 Lumens Preto,"TV, Áudio e Vídeo",AOC,2,1598.08,referral / parceiros,mobile,0
20250129,T-20250129-00331,4688,Guarda-Roupa Germai Viena 3 Portas de Correr Cinza,Móveis,Germai,1,3001.23,bing / organic,desktop,0
20250101,T-20250101-00127,3327,Soundbar JBL Flip 300W com Subwoofer Grafite,"TV, Áudio e Vídeo",JBL,1,1239.94,email / crm,desktop,0
20250123,T-20250123-00276,2549,Freezer Vertical Panasonic Econavi 197L Prata,Eletrodomésticos,Panasonic,1,1108.68,facebook / paid,mobile,0
20250129,T-20250129-00355,5186,Processador de Alimentos Oster Clássico 1000W Multiprocessador Inox,Utilidades Domésticas,Oster,1,490.81,google / cpc,mobile,0
20250111,T-20250111-00174,5427,Poste Solar Avant Pix Jardim 60cm Branco,Iluminação,Avant,1,36.26,instagram / paid,mobile,0
20250122,T-20250122-00342,4458,Mesa de Jantar Caemmun Lord 6 Cadeiras,Móveis,Caemmun,1,1332.98,referral / parceiros,mobile,0
20250110,T-20250110-00129,2496,Freezer Vertical Samsung EcoBubble 300L Cinza,Eletrodomésticos,Samsung,1,1256.43,google / organic,mobile,0
20250101,T-20250101-00025,1343,Ventilador de Torre Samsung Evolution com Controle Remoto Prata,Climatização,Samsung,2,6212.18,(direct) / (none),(not set),0
20250101,T-20250101-00236,5493,Poste Solar Blumenau Solar Jardim 60cm,Iluminação,Blumenau,1,79.86,(direct) / (none),mobile,0
20250225,T-20250225-00186,1763,Desumidificador Electrolux Pure i9 12L/dia,Climatização,Electrolux,1,2085.44,google / organic,desktop,0
20250211,T-20250211-00252,2064,Forno Elétrico Electrolux UltimateCare 36L,Eletrodomésticos,Electrolux,1,2591.75,google / organic,tablet,0
20250128,T-20250128-00349,4638,Cadeira de Escritório Patrimar Premium Presidente Couro Preto,Móveis,Patrimar,1,1685.44,google / cpc,mobile,0
20250106,T-20250106-00024,1711,Aquecedor Elétrico Springer Air Plus Mica 1200W Inox,Climatização,Springer,1,2461.93,(direct) / (none),desktop,0
20250101,T-20250101-00134,3428,"Cama Elástica Gallant Combat 3,10m com Rede de Proteção Inox",Esporte e Lazer,Gallant,2,578.34,google / organic,mobile,0
20250122,T-20250122-00199,1690,Ar Condicionado Portátil Consul Multi Ar 14000 BTUs Branco,Climatização,Consul,1,2578.67,google / organic,mobile,0
20250123,T-20250123-00314,3897,Mesa de Ping Pong Gallant Elite MDF 15mm Preto,Esporte e Lazer,Gallant,2,619.14,referral / parceiros,mobile,0
20250128,T-20250128-00189,1082,Desumidificador LG NeoChef 30L/dia Prata,Climatização,LG,1,4177.05,google / cpc,mobile,0
20250210,T-20250210-00019,1013,Climatizador de Ar LG Dual Inverter 10L Inox,Climatização,LG,1,4626.26,google / organic,mobile,0
20250220,T-20250220-00069,1221,Ventilador de Coluna LG NeoChef 50cm,Climatização,LG,1,3148.42,google / organic,mobile,0
20250225,T-20250225-00059,1056,Ventilador de Coluna LG Smart 40cm Inox,Climatização,LG,1,2355.4,google / cpc,(not set),0
20250207,T-20250207-00186,3818,Bicicleta Ergométrica Gallant Pro Magnética,Esporte e Lazer,Gallant,1,156.5,google / organic,mobile,0
20250222,T-20250222-00065,1659,Climatizador de Ar Consul Maxi Ar,Climatização,Consul,1,1287.45,google / organic,mobile,0
20250213,T-20250213-00063,1779,Aquecedor Elétrico Britânia Air 2000W Cinza,Climatização,Britânia,1,841.55,instagram / paid,desktop,0
20250108,T-20250108-00025,1133,Purificador de Ar LG Dual Inverter Voice até 30m² Cinza,Climatização,LG,1,3047.82,facebook / paid,(not set),0
20250130,T-20250130-00184,1266,Ventilador de Coluna LG Dual Inverter Voice 40cm Prata,Climatização,LG,2,3692.32,email / crm,desktop,0
20250115,T-20250115-00150,3360,Soundbar Philips Walita 180W Inox,"TV, Áudio e Vídeo",Philips,1,314.24,google / cpc,mobile,0
20250219,T-20250219-00109,2574,Máquina de Lavar Panasonic Inverter 15kg Inox,Eletrodomésticos,Panasonic,1,644.91,google / organic,(not set),0
20250207,T-20250207-00096,1912,Forno Elétrico Brastemp Gourmand,Eletrodomésticos,Brastemp,1,3509.35,google / cpc,mobile,0
20250205,T-20250205-00055,1012,Aquecedor Elétrico LG ThinQ 1500W Preto,Climatização,LG,3,11321.36,(direct) / (none),mobile,0
20250112,T-20250112-00151,3051,"Smart TV Samsung Crystal 85""","TV, Áudio e Vídeo",Samsung,1,7813.55,google / cpc,desktop,0
20250228,T-20250228-00292,4554,Escrivaninha Bertolini Luce Simples Cinza,Móveis,Bertolini,1,2688.96,google / organic,mobile,0
20250113,T-20250113-00214,5891,Compressor de Ar Vonder Super 2HP 50L Grafite,Ferramentas,Vonder,1,128.34,facebook / paid,mobile,0
20250213,T-20250213-00149,3175,Soundbar LG ThinQ 180W Branco,"TV, Áudio e Vídeo",LG,1,6322.57,facebook / paid,mobile,0
20250124,T-20250124-00029,1233,Ventilador de Coluna LG Art Cool 40cm Inox,Climatização,LG,1,3638.06,google / cpc,desktop,0
20250226,T-20250226-00336,4667,"Rack para TV Germai Oslo até 75"" com Painel Prata",Móveis,Germai,1,715.21,google / cpc,mobile,0
