item_id,sku,nome_produto,categoria,marca,preco,url_produto,status_url,voltagem,data_cadastro
5046,SKU-UTD-00347,Cafeteira Electrolux Essential Elétrica 12 Xícaras Grafite,Utilidades Domésticas,Electrolux,317.94,https://www.lojaficticia.com.br/produto/cafeteira-electrolux-essential-eletrica-12-xicaras-grafite,ativo,220V,2024-05-02
3832,SKU-ESP-00433,Churrasqueira Gallant Combat Bafo Inox Cinza,Esporte e Lazer,Gallant,768.38,https://www.lojaficticia.com.br/produto/churrasqueira-gallant-combat-bafo-inox-cinza,ativo,Bivolt,2024-01-13
5139,SKU-UTD-00440,Cafeteira Mallory Maestro Espresso Grafite,Utilidades Domésticas,Mallory,378.47,https://www.lojaficticia.com.br/produto/cafeteira-mallory-maestro-espresso-grafite,ativo,110V,2024-06-12
5313,SKU-ILU-00114,Arandela Philips Walita LED Bidirecional Branco,Iluminação,Philips,232.6,https://www.lojaficticia.com.br/produto/arandela-philips-walita-led-bidirecional-branco,ativo,220V,2024-10-21
2404,SKU-ELE-00605,Fogão Samsung EcoBubble 5 Bocas Prata,Eletrodomésticos,Samsung,1894.83,https://www.lojaficticia.com.br/produto/fogao-samsung-ecobubble-5-bocas-prata,ativo,Bivolt,2024-09-08
5763,SKU-FER-00164,Nível a Laser Makita M-Force 20m Linhas Cruzadas Cinza,Ferramentas,Makita,237.48,https://www.lojaficticia.com.br/produto/nivel-a-laser-makita-m-force-20m-linhas-cruzadas-cinza,ativo,110V,2024-02-24
5345,SKU-ILU-00146,Lustre Pendente Philips Walita 5 Lâmpadas Cinza,Iluminação,Philips,57.93,https://www.lojaficticia.com.br/produto/lustre-pendente-philips-walita-5-lampadas-cinza,ativo,220V,2024-02-21
1271,SKU-CLI-00272,Ventilador de Coluna LG Art Cool 50cm Preto 220V,Climatização,LG,1927.15,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-art-cool-50cm-preto-220v,ativo,220V,2024-03-22
2854,SKU-TVA-00055,Fone de Ouvido Philco Hit Bluetooth In-Ear Grafite Bivolt,"TV, Áudio e Vídeo",Philco,2120.36,https://www.lojaficticia.com.br/produto/fone-de-ouvido-philco-hit-bluetooth-in-ear-grafite-bivolt,ativo,Bivolt,2024-05-02
1783,SKU-CLI-00784,Ventilador de Coluna Britânia Turbo 60cm Turbo Branco,Climatização,Britânia,795.07,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-britania-turbo-60cm-turbo-branco,ativo,110V,2024-06-10
2275,SKU-ELE-00476,Fogão Consul Multi Ar Cooktop 5 Bocas,Eletrodomésticos,Consul,524.75,https://www.lojaficticia.com.br/produto/fogao-consul-multi-ar-cooktop-5-bocas,ativo,110V,2024-04-02
2070,SKU-ELE-00271,Freezer Vertical Electrolux Premium Care 142L Inox,Eletrodomésticos,Electrolux,2177.11,https://www.lojaficticia.com.br/produto/freezer-vertical-electrolux-premium-care-142l-inox,ativo,220V,2024-02-08
1190,SKU-CLI-00191,Ar Condicionado Portátil LG Dual Inverter Voice 14000 BTUs Grafite,Climatização,LG,4080.24,https://www.lojaficticia.com.br/produto/ar-condicionado-portatil-lg-dual-inverter-voice-14000-btus-grafite,ativo,Bivolt,2024-01-24
4997,SKU-UTD-00298,Fritadeira Air Fryer Arno Deluxe 12L Family,Utilidades Domésticas,Arno,196.54,https://www.lojaficticia.com.br/produto/fritadeira-air-fryer-arno-deluxe-12l-family,ativo,220V,2024-03-22
5885,SKU-FER-00286,Jogo de Chaves Vonder Super Allen 9pç Grafite,Ferramentas,Vonder,212.37,https://www.lojaficticia.com.br/produto/jogo-de-chaves-vonder-super-allen-9pc-grafite,ativo,110V,2024-03-15
5645,SKU-FER-00046,"Esmerilhadeira Bosch GBH 4 1/2"" 850W Grafite",Ferramentas,Bosch,301.69,"https://www.lojaficticia.com.br/produto/esmerilhadeira-bosch-gbh-4-1-2""-850w-grafite",ativo,Bivolt,2024-02-06
5959,SKU-FER-00360,"Esmerilhadeira Black+Decker Evo 7"" 2200W Inox",Ferramentas,Black+Decker,108.74,"https://www.lojaficticia.com.br/produto/esmerilhadeira-black+decker-evo-7""-2200w-inox",ativo,110V,2024-06-17
1481,SKU-CLI-00482,Ventilador de Torre Midea All Easy 40cm Branco,Climatização,Midea,2221.75,https://www.lojaficticia.com.br/produto/ventilador-de-torre-midea-all-easy-40cm-branco,ativo,Bivolt,2024-04-30
2375,SKU-ELE-00576,Fogão LG Smart 6 Bocas Grafite,Eletrodomésticos,LG,1067.18,https://www.lojaficticia.com.br/produto/fogao-lg-smart-6-bocas-grafite,ativo,110V,2024-07-17
1675,SKU-CLI-00676,Ventilador de Torre Consul Facilite 40cm Branco,Climatização,Consul,1254.68,https://www.lojaficticia.com.br/produto/ventilador-de-torre-consul-facilite-40cm-branco,ativo,Bivolt,2024-02-04
2084,SKU-ELE-00285,Forno Elétrico Electrolux UltimateCare 50L Preto,Eletrodomésticos,Electrolux,2783.83,https://www.lojaficticia.com.br/produto/forno-eletrico-electrolux-ultimatecare-50l-preto,ativo,220V,2024-01-07
2478,SKU-ELE-00679,Forno Elétrico Samsung Bespoke 44L Inox,Eletrodomésticos,Samsung,3035.29,https://www.lojaficticia.com.br/produto/forno-eletrico-samsung-bespoke-44l-inox,ativo,220V,2024-06-05
4041,SKU-ESP-00642,Bicicleta Ergométrica Movement Home Horizontal Prata,Esporte e Lazer,Movement,330.43,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-movement-home-horizontal-prata,ativo,220V,2024-02-08
5737,SKU-FER-00138,Serra Circular DeWalt Atomic de Bancada 1500W Prata,Ferramentas,DeWalt,533.34,https://www.lojaficticia.com.br/produto/serra-circular-dewalt-atomic-de-bancada-1500w-prata,ativo,220V,2024-04-29
2048,SKU-ELE-00249,Máquina de Lavar Electrolux Premium Care 10kg Branco,Eletrodomésticos,Electrolux,1741.81,https://www.lojaficticia.com.br/produto/maquina-de-lavar-electrolux-premium-care-10kg-branco,ativo,110V,2024-05-02
3519,SKU-ESP-00120,Piscina Inflável Gallant Combat 7500L Estrutural Cinza,Esporte e Lazer,Gallant,1082.41,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-combat-7500l-estrutural-cinza,ativo,110V,2024-08-03
5044,SKU-UTD-00345,Batedeira Electrolux Eco Turbo 500W Planetária Cinza,Utilidades Domésticas,Electrolux,504.68,https://www.lojaficticia.com.br/produto/batedeira-electrolux-eco-turbo-500w-planetaria-cinza,ativo,110V,2024-01-30
5754,SKU-FER-00155,"Esmerilhadeira DeWalt FlexVolt 7"" 2200W",Ferramentas,DeWalt,519.15,"https://www.lojaficticia.com.br/produto/esmerilhadeira-dewalt-flexvolt-7""-2200w",ativo,110V,2024-05-07
1615,SKU-CLI-00616,Climatizador de Ar Philco PH800 7L Cinza,Climatização,Philco,1658.24,https://www.lojaficticia.com.br/produto/climatizador-de-ar-philco-ph800-7l-cinza,ativo,110V,2024-04-29
4775,SKU-UTD-00076,Ferro de Passar Mondial Max Vertical Inox Bivolt,Utilidades Domésticas,Mondial,218.21,https://www.lojaficticia.com.br/produto/ferro-de-passar-mondial-max-vertical-inox-bivolt,ativo,Bivolt,2024-04-24
5235,SKU-ILU-00036,Lustre Pendente Taschibra LED 3 Lâmpadas,Iluminação,Taschibra,129.8,https://www.lojaficticia.com.br/produto/lustre-pendente-taschibra-led-3-lampadas,ativo,110V,2024-06-29
4100,SKU-MOV-00001,Estante Madesa Dakota com Portas Prata,Móveis,Madesa,802.05,https://www.lojaficticia.com.br/produto/estante-madesa-dakota-com-portas-prata,ativo,220V,2024-03-01
3575,SKU-ESP-00176,Mesa de Ping Pong Gallant Elite Oficial 25mm Preto,Esporte e Lazer,Gallant,1116.17,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-elite-oficial-25mm-preto,ativo,220V,2024-10-29
1365,SKU-CLI-00366,Ventilador de Coluna Samsung Evolution 50cm Prata,Climatização,Samsung,3426.83,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-samsung-evolution-50cm-prata,ativo,220V,2024-07-27
1694,SKU-CLI-00695,Ar Condicionado Portátil Consul Bem Estar 12000 BTUs Preto,Climatização,Consul,2498.96,https://www.lojaficticia.com.br/produto/ar-condicionado-portatil-consul-bem-estar-12000-btus-preto,ativo,Bivolt,2024-09-27
4812,SKU-UTD-00113,Cafeteira Britânia Diamante Elétrica 12 Xícaras Branco,Utilidades Domésticas,Britânia,193.63,https://www.lojaficticia.com.br/produto/cafeteira-britania-diamante-eletrica-12-xicaras-branco,ativo,220V,2024-04-15
4747,SKU-UTD-00048,Cafeteira Mondial Power Elétrica 12 Xícaras Prata,Utilidades Domésticas,Mondial,52.14,https://www.lojaficticia.com.br/produto/cafeteira-mondial-power-eletrica-12-xicaras-prata,ativo,220V,2024-05-31
2107,SKU-ELE-00308,Fogão Electrolux Pure i9 5 Bocas Cinza,Eletrodomésticos,Electrolux,944.55,https://www.lojaficticia.com.br/produto/fogao-electrolux-pure-i9-5-bocas-cinza,ativo,220V,2024-08-25
1157,SKU-CLI-00158,Climatizador de Ar LG NeoChef 7L,Climatização,LG,3403.68,https://www.lojaficticia.com.br/produto/climatizador-de-ar-lg-neochef-7l,ativo,220V,2024-08-26
5683,SKU-FER-00084,Nível a Laser Bosch GSB 20m Linhas Cruzadas Cinza,Ferramentas,Bosch,436.03,https://www.lojaficticia.com.br/produto/nivel-a-laser-bosch-gsb-20m-linhas-cruzadas-cinza,ativo,110V,2024-08-05
5711,SKU-FER-00112,Serra Tico-Tico DeWalt XR 400W Branco,Ferramentas,DeWalt,242.6,https://www.lojaficticia.com.br/produto/serra-tico-tico-dewalt-xr-400w-branco,ativo,220V,2024-07-26
5244,SKU-ILU-00045,Lustre Pendente Taschibra Lumi 5 Lâmpadas Inox,Iluminação,Taschibra,66.7,https://www.lojaficticia.com.br/produto/lustre-pendente-taschibra-lumi-5-lampadas-inox,ativo,110V,2024-01-08
2757,SKU-ELE-00958,Freezer Horizontal Arno Optimix 534L Prata,Eletrodomésticos,Arno,233.99,https://www.lojaficticia.com.br/produto/freezer-horizontal-arno-optimix-534l-prata,ativo,110V,2024-04-11
1619,SKU-CLI-00620,Climatizador de Ar Philco PTV 15L Preto,Climatização,Philco,1794.15,https://www.lojaficticia.com.br/produto/climatizador-de-ar-philco-ptv-15l-preto,ativo,110V,2024-07-19
2155,SKU-ELE-00356,Aspirador de Pó Consul Maxi Ar Robô Cinza,Eletrodomésticos,Consul,1488.18,https://www.lojaficticia.com.br/produto/aspirador-de-po-consul-maxi-ar-robo-cinza,ativo,110V,2024-02-23
2956,SKU-TVA-00157,Caixa de Som Bluetooth Samsung Bespoke 30W Preto,"TV, Áudio e Vídeo",Samsung,5295.47,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-samsung-bespoke-30w-preto,ativo,Bivolt,2024-04-07
4111,SKU-MOV-00012,Escrivaninha Madesa Monaco Gamer em L,Móveis,Madesa,984.57,https://www.lojaficticia.com.br/produto/escrivaninha-madesa-monaco-gamer-em-l,ativo,Bivolt,2024-12-02
3081,SKU-TVA-00282,"Smart TV LG Dual Inverter 32"" HD Grafite","TV, Áudio e Vídeo",LG,6482.69,"https://www.lojaficticia.com.br/produto/smart-tv-lg-dual-inverter-32""-hd-grafite",ativo,Bivolt,2024-06-15
1083,SKU-CLI-00084,Ar Condicionado Split LG Smart 30000 BTUs Quente/Frio Preto,Climatização,LG,1821.96,https://www.lojaficticia.com.br/produto/ar-condicionado-split-lg-smart-30000-btus-quente-frio-preto,ativo,Bivolt,2024-11-06
3302,SKU-TVA-00503,"Smart TV JBL Pulse 75"" 4K Grafite","TV, Áudio e Vídeo",JBL,114.35,"https://www.lojaficticia.com.br/produto/smart-tv-jbl-pulse-75""-4k-grafite",ativo,110V,2024-06-26
4037,SKU-ESP-00638,Banco de Supino Movement Home Inclinado,Esporte e Lazer,Movement,1312.68,https://www.lojaficticia.com.br/produto/banco-de-supino-movement-home-inclinado,ativo,220V,2024-10-13
3154,SKU-TVA-00355,Projetor LG Smart HD 3000 Lumens Grafite,"TV, Áudio e Vídeo",LG,2312.73,https://www.lojaficticia.com.br/produto/projetor-lg-smart-hd-3000-lumens-grafite,ativo,220V,2024-08-16
5337,SKU-ILU-00138,Plafon Philips Hue LED 36W Sobrepor Prata,Iluminação,Philips,98.61,https://www.lojaficticia.com.br/produto/plafon-philips-hue-led-36w-sobrepor-prata,ativo,110V,2024-04-23
3852,SKU-ESP-00453,Banco de Supino Gallant Elite Inclinado Inox 110V,Esporte e Lazer,Gallant,1126.59,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-elite-inclinado-inox-110v,ativo,110V,2024-05-06
2391,SKU-ELE-00592,Máquina de Lavar LG Dual Inverter 8kg,Eletrodomésticos,LG,1956.81,https://www.lojaficticia.com.br/produto/maquina-de-lavar-lg-dual-inverter-8kg,ativo,110V,2024-04-16
1943,SKU-ELE-00144,Aspirador de Pó Brastemp Ative! 1600W Prata,Eletrodomésticos,Brastemp,2645.62,https://www.lojaficticia.com.br/produto/aspirador-de-po-brastemp-ative!-1600w-prata,ativo,110V,2024-05-21
2972,SKU-TVA-00173,Home Theater Samsung EcoBubble 5.1 1000W Inox,"TV, Áudio e Vídeo",Samsung,7497.16,https://www.lojaficticia.com.br/produto/home-theater-samsung-ecobubble-5.1-1000w-inox,ativo,220V,2024-01-10
2081,SKU-ELE-00282,Máquina de Lavar Electrolux Eco Turbo 17kg Prata,Eletrodomésticos,Electrolux,1072.93,https://www.lojaficticia.com.br/produto/maquina-de-lavar-electrolux-eco-turbo-17kg-prata,ativo,220V,2024-08-18
2561,SKU-ELE-00762,Geladeira Panasonic Inverter Duplex 362L Branco,Eletrodomésticos,Panasonic,1397.33,https://www.lojaficticia.com.br/produto/geladeira-panasonic-inverter-duplex-362l-branco,ativo,Bivolt,2024-02-22
1559,SKU-CLI-00560,Desumidificador Elgin Eco Plus 12L/dia,Climatização,Elgin,1987.82,https://www.lojaficticia.com.br/produto/desumidificador-elgin-eco-plus-12l-dia,ativo,110V,2024-05-13
5604,SKU-FER-00005,"Serra Circular Bosch GSB 1400W 7 1/4""",Ferramentas,Bosch,351.2,"https://www.lojaficticia.com.br/produto/serra-circular-bosch-gsb-1400w-7-1-4""",ativo,220V,2024-04-22
5883,SKU-FER-00284,Compressor de Ar Vonder Plus 2HP 50L Inox,Ferramentas,Vonder,171.66,https://www.lojaficticia.com.br/produto/compressor-de-ar-vonder-plus-2hp-50l-inox,ativo,110V,2024-03-12
5259,SKU-ILU-00060,Lustre Pendente Taschibra Cristal 5 Lâmpadas Preto,Iluminação,Taschibra,23.38,https://www.lojaficticia.com.br/produto/lustre-pendente-taschibra-cristal-5-lampadas-preto,ativo,Bivolt,2024-09-05
1888,SKU-ELE-00089,Geladeira Brastemp Clean Side by Side 602L Inox,Eletrodomésticos,Brastemp,1175.9,https://www.lojaficticia.com.br/produto/geladeira-brastemp-clean-side-by-side-602l-inox,ativo,110V,2024-08-06
5128,SKU-UTD-00429,Batedeira Mallory Agio 600W Profissional Branco,Utilidades Domésticas,Mallory,196.14,https://www.lojaficticia.com.br/produto/batedeira-mallory-agio-600w-profissional-branco,ativo,110V,2024-03-03
4795,SKU-UTD-00096,Grill Elétrico Mondial Turbo 1500W Inox,Utilidades Domésticas,Mondial,156.52,https://www.lojaficticia.com.br/produto/grill-eletrico-mondial-turbo-1500w-inox,ativo,Bivolt,2024-01-19
5740,SKU-FER-00141,Furadeira de Impacto DeWalt FlexVolt 650W Inox 220V,Ferramentas,DeWalt,425.69,https://www.lojaficticia.com.br/produto/furadeira-de-impacto-dewalt-flexvolt-650w-inox-220v,ativo,220V,2024-09-21
5077,SKU-UTD-00378,Grill Elétrico Electrolux Essential Churrasqueira Elétrica 1800W Prata,Utilidades Domésticas,Electrolux,646.73,https://www.lojaficticia.com.br/produto/grill-eletrico-electrolux-essential-churrasqueira-eletrica-1800w-prata,ativo,Bivolt,2024-06-16
2877,SKU-TVA-00078,Projetor Philco PTV Full HD 3500 Lumens Cinza,"TV, Áudio e Vídeo",Philco,2206.86,https://www.lojaficticia.com.br/produto/projetor-philco-ptv-full-hd-3500-lumens-cinza,ativo,Bivolt,2024-03-07
5102,SKU-UTD-00403,Cafeteira Cadence Gourmet Espresso Automática Grafite,Utilidades Domésticas,Cadence,184.51,https://www.lojaficticia.com.br/produto/cafeteira-cadence-gourmet-espresso-automatica-grafite,ativo,220V,2024-01-08
2004,SKU-ELE-00205,Fogão Electrolux UltimateCare 6 Bocas,Eletrodomésticos,Electrolux,1029.18,https://www.lojaficticia.com.br/produto/fogao-electrolux-ultimatecare-6-bocas,ativo,220V,2024-11-29
2328,SKU-ELE-00529,Lava-Louças LG Smart 14 Serviços Grafite,Eletrodomésticos,LG,3256.6,https://www.lojaficticia.com.br/produto/lava-loucas-lg-smart-14-servicos-grafite,ativo,Bivolt,2024-08-20
5674,SKU-FER-00075,Furadeira de Impacto Bosch GBH 650W Cinza,Ferramentas,Bosch,145.73,https://www.lojaficticia.com.br/produto/furadeira-de-impacto-bosch-gbh-650w-cinza,ativo,110V,2024-11-24
5583,SKU-ILU-00384,Poste Solar Stella LED com Sensor 2m Cinza,Iluminação,Stella,92.15,https://www.lojaficticia.com.br/produto/poste-solar-stella-led-com-sensor-2m-cinza,ativo,Bivolt,2024-10-28
5998,SKU-FER-00399,Compressor de Ar Gedore Red 2HP 50L Grafite,Ferramentas,Gedore,213.76,https://www.lojaficticia.com.br/produto/compressor-de-ar-gedore-red-2hp-50l-grafite,ativo,110V,2024-06-04
5439,SKU-ILU-00240,Lustre Pendente Avant LED 1 Lâmpada Prata,Iluminação,Avant,75.69,https://www.lojaficticia.com.br/produto/lustre-pendente-avant-led-1-lampada-prata,ativo,110V,2024-06-28
2540,SKU-ELE-00741,Geladeira Panasonic Flash Dry Duplex 450L Grafite,Eletrodomésticos,Panasonic,587.78,https://www.lojaficticia.com.br/produto/geladeira-panasonic-flash-dry-duplex-450l-grafite,ativo,220V,2024-02-21
4772,SKU-UTD-00073,Ferro de Passar Mondial Max a Vapor Cerâmica Prata,Utilidades Domésticas,Mondial,157.06,https://www.lojaficticia.com.br/produto/ferro-de-passar-mondial-max-a-vapor-ceramica-prata,ativo,Bivolt,2024-11-11
1325,SKU-CLI-00326,Aquecedor Elétrico Samsung Bespoke 1500W Preto,Climatização,Samsung,3354.69,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-samsung-bespoke-1500w-preto,ativo,110V,2024-05-18
2467,SKU-ELE-00668,Geladeira Samsung Bespoke Duplex 362L Prata,Eletrodomésticos,Samsung,3149.5,https://www.lojaficticia.com.br/produto/geladeira-samsung-bespoke-duplex-362l-prata,ativo,220V,2024-09-06
4259,SKU-MOV-00160,Sofá Linea Brasil Munique Cama 3 Lugares Prata,Móveis,Linea Brasil,1961.12,https://www.lojaficticia.com.br/produto/sofa-linea-brasil-munique-cama-3-lugares-prata,ativo,220V,2024-09-28
2439,SKU-ELE-00640,Lava e Seca Samsung Digital Inverter 12kg/8kg Branco,Eletrodomésticos,Samsung,1445.23,https://www.lojaficticia.com.br/produto/lava-e-seca-samsung-digital-inverter-12kg-8kg-branco,ativo,220V,2024-04-12
5732,SKU-FER-00133,Furadeira de Impacto DeWalt FlexVolt 550W Branco,Ferramentas,DeWalt,225.64,https://www.lojaficticia.com.br/produto/furadeira-de-impacto-dewalt-flexvolt-550w-branco,ativo,110V,2024-02-02
4786,SKU-UTD-00087,Cafeteira Mondial Max Cápsulas Grafite,Utilidades Domésticas,Mondial,200.14,https://www.lojaficticia.com.br/produto/cafeteira-mondial-max-capsulas-grafite,ativo,Bivolt,2024-04-05
3589,SKU-ESP-00190,Mesa de Ping Pong Gallant Combat Oficial 25mm Preto,Esporte e Lazer,Gallant,243.8,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-combat-oficial-25mm-preto,ativo,220V,2024-07-28
5108,SKU-UTD-00409,Grill Elétrico Cadence Perfect 1500W Preto,Utilidades Domésticas,Cadence,347.4,https://www.lojaficticia.com.br/produto/grill-eletrico-cadence-perfect-1500w-preto,ativo,Bivolt,2024-06-04
5851,SKU-FER-00252,Serra Tico-Tico Tramontina Smart 500W Inox,Ferramentas,Tramontina,52.57,https://www.lojaficticia.com.br/produto/serra-tico-tico-tramontina-smart-500w-inox,ativo,220V,2024-09-15
4657,SKU-MOV-00558,"Rack para TV Patrimar Master até 75"" com Painel Prata",Móveis,Patrimar,1726.8,"https://www.lojaficticia.com.br/produto/rack-para-tv-patrimar-master-ate-75""-com-painel-prata",ativo,Bivolt,2024-07-01
2681,SKU-ELE-00882,Lava e Seca Britânia Turbo 12kg/8kg,Eletrodomésticos,Britânia,511.26,https://www.lojaficticia.com.br/produto/lava-e-seca-britania-turbo-12kg-8kg,ativo,Bivolt,2024-04-26
5668,SKU-FER-00069,Trena Bosch GWS a Laser 40m Cinza,Ferramentas,Bosch,750.91,https://www.lojaficticia.com.br/produto/trena-bosch-gws-a-laser-40m-cinza,ativo,110V,2024-05-24
4043,SKU-ESP-00644,Esteira Elétrica Movement Home Profissional até 20km/h Prata,Esporte e Lazer,Movement,841.95,https://www.lojaficticia.com.br/produto/esteira-eletrica-movement-home-profissional-ate-20km-h-prata,ativo,220V,2024-05-22
1268,SKU-CLI-00269,Ventilador de Torre LG ThinQ 40cm Inox,Climatização,LG,3234.31,https://www.lojaficticia.com.br/produto/ventilador-de-torre-lg-thinq-40cm-inox,ativo,220V,2024-07-10
2883,SKU-TVA-00084,Caixa de Som Bluetooth Philco Hit 100W Party Inox,"TV, Áudio e Vídeo",Philco,926.66,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-philco-hit-100w-party-inox,ativo,110V,2024-03-16
2543,SKU-ELE-00744,Lava-Louças Panasonic Flash Dry 14 Serviços Inox,Eletrodomésticos,Panasonic,1372.68,https://www.lojaficticia.com.br/produto/lava-loucas-panasonic-flash-dry-14-servicos-inox,ativo,Bivolt,2024-04-06
3506,SKU-ESP-00107,Esteira Elétrica Gallant Combat até 16km/h Dobrável Grafite,Esporte e Lazer,Gallant,306.09,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-combat-ate-16km-h-dobravel-grafite,ativo,110V,2024-03-11
3459,SKU-ESP-00060,Mesa de Ping Pong Gallant Extreme Oficial 25mm Grafite,Esporte e Lazer,Gallant,1369.57,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-extreme-oficial-25mm-grafite,ativo,110V,2024-04-30
1985,SKU-ELE-00186,Aspirador de Pó Electrolux UltimateCare Robô Inox,Eletrodomésticos,Electrolux,989.13,https://www.lojaficticia.com.br/produto/aspirador-de-po-electrolux-ultimatecare-robo-inox,ativo,220V,2024-04-30
1424,SKU-CLI-00425,Ventilador de Torre Midea Vizi 40cm,Climatização,Midea,2329.88,https://www.lojaficticia.com.br/produto/ventilador-de-torre-midea-vizi-40cm,ativo,220V,2024-09-27
